
Intensity Max Ch=7 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
15457,,Surface,7,Image 1,1,0,
65535,,Surface,7,Image 1,1,1,
65535,,Surface,7,Image 1,1,2,
65535,,Surface,7,Image 1,1,3,
65535,,Surface,7,Image 1,1,4,
11282,,Surface,7,Image 1,1,5,
65535,,Surface,7,Image 1,1,6,
26127,,Surface,7,Image 1,1,7,
65535,,Surface,7,Image 1,1,8,
50850,,Surface,7,Image 1,1,9,
18664,,Surface,7,Image 1,1,10,
64222,,Surface,7,Image 1,1,11,
56637,,Surface,7,Image 1,1,12,
65535,,Surface,7,Image 1,1,13,
65535,,Surface,7,Image 1,1,14,
17531,,Surface,7,Image 1,1,15,
28167,,Surface,7,Image 1,1,16,
51588,,Surface,7,Image 1,1,17,
36406,,Surface,7,Image 1,1,18,
13202,,Surface,7,Image 1,1,19,
32366,,Surface,7,Image 1,1,20,
