
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.05881e+08,,Surface,2,Image 1,1,0,
8.37362e+08,,Surface,2,Image 1,1,1,
2.18666e+08,,Surface,2,Image 1,1,2,
1.35585e+09,,Surface,2,Image 1,1,3,
8.9048e+08,,Surface,2,Image 1,1,4,
1.34784e+08,,Surface,2,Image 1,1,5,
2.71225e+08,,Surface,2,Image 1,1,6,
1.92982e+08,,Surface,2,Image 1,1,7,
3.71441e+09,,Surface,2,Image 1,1,8,
2.26658e+08,,Surface,2,Image 1,1,9,
1.92175e+08,,Surface,2,Image 1,1,10,
7.19857e+08,,Surface,2,Image 1,1,11,
2.15791e+08,,Surface,2,Image 1,1,12,
2.70696e+09,,Surface,2,Image 1,1,13,
1.69374e+09,,Surface,2,Image 1,1,14,
8.60933e+07,,Surface,2,Image 1,1,15,
3.9523e+08,,Surface,2,Image 1,1,16,
8.17762e+07,,Surface,2,Image 1,1,17,
1.03387e+08,,Surface,2,Image 1,1,18,
1.13524e+08,,Surface,2,Image 1,1,19,
1.17676e+08,,Surface,2,Image 1,1,20,
