
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2231.61,,Surface,8,Image 1,1,0,
3337.71,,Surface,8,Image 1,1,1,
993.291,,Surface,8,Image 1,1,2,
3953.08,,Surface,8,Image 1,1,3,
1414.49,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
482.781,,Surface,8,Image 1,1,7,
2569.59,,Surface,8,Image 1,1,8,
3933.75,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
3439.78,,Surface,8,Image 1,1,11,
1157.9,,Surface,8,Image 1,1,12,
3434.91,,Surface,8,Image 1,1,13,
1060.5,,Surface,8,Image 1,1,14,
711.446,,Surface,8,Image 1,1,15,
625.208,,Surface,8,Image 1,1,16,
531.156,,Surface,8,Image 1,1,17,
1223.92,,Surface,8,Image 1,1,18,
136.845,,Surface,8,Image 1,1,19,
720.455,,Surface,8,Image 1,1,20,
