
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1087.67,,Surface,3,Image 1,1,0,
5782.5,,Surface,3,Image 1,1,1,
3893.85,,Surface,3,Image 1,1,2,
4804.13,,Surface,3,Image 1,1,3,
3528.68,,Surface,3,Image 1,1,4,
1701.89,,Surface,3,Image 1,1,5,
3927.53,,Surface,3,Image 1,1,6,
2692.87,,Surface,3,Image 1,1,7,
3328.46,,Surface,3,Image 1,1,8,
3492.85,,Surface,3,Image 1,1,9,
5930.38,,Surface,3,Image 1,1,10,
4491.07,,Surface,3,Image 1,1,11,
3858.5,,Surface,3,Image 1,1,12,
3284.49,,Surface,3,Image 1,1,13,
3751.23,,Surface,3,Image 1,1,14,
4446.37,,Surface,3,Image 1,1,15,
4967.74,,Surface,3,Image 1,1,16,
5384.75,,Surface,3,Image 1,1,17,
4499.41,,Surface,3,Image 1,1,18,
2799.36,,Surface,3,Image 1,1,19,
3451.8,,Surface,3,Image 1,1,20,
