
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4892.8,,Surface,5,Image 1,1,0,
1013.69,,Surface,5,Image 1,1,1,
2862.7,,Surface,5,Image 1,1,2,
4016.95,,Surface,5,Image 1,1,3,
2949.3,,Surface,5,Image 1,1,4,
2840.04,,Surface,5,Image 1,1,5,
4027.67,,Surface,5,Image 1,1,6,
2049.6,,Surface,5,Image 1,1,7,
4124.91,,Surface,5,Image 1,1,8,
3354.14,,Surface,5,Image 1,1,9,
4058.15,,Surface,5,Image 1,1,10,
4965.24,,Surface,5,Image 1,1,11,
1953.86,,Surface,5,Image 1,1,12,
1642.14,,Surface,5,Image 1,1,13,
2466.75,,Surface,5,Image 1,1,14,
4857.1,,Surface,5,Image 1,1,15,
1702.26,,Surface,5,Image 1,1,16,
4533.5,,Surface,5,Image 1,1,17,
3190.96,,Surface,5,Image 1,1,18,
3043.1,,Surface,5,Image 1,1,19,
2638.16,,Surface,5,Image 1,1,20,
3246.38,,Surface,5,Image 1,1,21,
