
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
15321,,Surface,4,Image 1,1,0,
10225.5,,Surface,4,Image 1,1,1,
11328.4,,Surface,4,Image 1,1,2,
14718.7,,Surface,4,Image 1,1,3,
11956.1,,Surface,4,Image 1,1,4,
15378,,Surface,4,Image 1,1,5,
10084.8,,Surface,4,Image 1,1,6,
16518.2,,Surface,4,Image 1,1,7,
11006.4,,Surface,4,Image 1,1,8,
12231.9,,Surface,4,Image 1,1,9,
11953.2,,Surface,4,Image 1,1,10,
14060.5,,Surface,4,Image 1,1,11,
12857.6,,Surface,4,Image 1,1,12,
13978.5,,Surface,4,Image 1,1,13,
12308.8,,Surface,4,Image 1,1,14,
11228.6,,Surface,4,Image 1,1,15,
9790.11,,Surface,4,Image 1,1,16,
10215.1,,Surface,4,Image 1,1,17,
10524.5,,Surface,4,Image 1,1,18,
13262.1,,Surface,4,Image 1,1,19,
11481.8,,Surface,4,Image 1,1,20,
9183.67,,Surface,4,Image 1,1,21,
