
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5000.33,,Surface,1,Image 1,1,0,
4326.67,,Surface,1,Image 1,1,1,
9139.72,,Surface,1,Image 1,1,2,
4059.43,,Surface,1,Image 1,1,3,
15922.9,,Surface,1,Image 1,1,4,
5096.09,,Surface,1,Image 1,1,5,
5273.13,,Surface,1,Image 1,1,6,
7268.87,,Surface,1,Image 1,1,7,
5156.42,,Surface,1,Image 1,1,8,
4961.5,,Surface,1,Image 1,1,9,
3413.83,,Surface,1,Image 1,1,10,
6897.43,,Surface,1,Image 1,1,11,
2713.65,,Surface,1,Image 1,1,12,
3414.58,,Surface,1,Image 1,1,13,
4817.71,,Surface,1,Image 1,1,14,
5928.67,,Surface,1,Image 1,1,15,
3667.86,,Surface,1,Image 1,1,16,
6639.78,,Surface,1,Image 1,1,17,
3408.17,,Surface,1,Image 1,1,18,
3762.49,,Surface,1,Image 1,1,19,
3661.42,,Surface,1,Image 1,1,20,
6618.56,,Surface,1,Image 1,1,21,
