
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
14276.6,,Surface,4,Image 1,1,0,
3241.55,,Surface,4,Image 1,1,1,
8185.11,,Surface,4,Image 1,1,2,
15688.1,,Surface,4,Image 1,1,3,
9173,,Surface,4,Image 1,1,4,
15185,,Surface,4,Image 1,1,5,
3880.83,,Surface,4,Image 1,1,6,
15247.1,,Surface,4,Image 1,1,7,
6776.24,,Surface,4,Image 1,1,8,
10851.5,,Surface,4,Image 1,1,9,
8590.13,,Surface,4,Image 1,1,10,
17753.8,,Surface,4,Image 1,1,11,
9066.51,,Surface,4,Image 1,1,12,
11125.1,,Surface,4,Image 1,1,13,
9844.25,,Surface,4,Image 1,1,14,
7826.17,,Surface,4,Image 1,1,15,
2868.88,,Surface,4,Image 1,1,16,
4714.45,,Surface,4,Image 1,1,17,
4828.93,,Surface,4,Image 1,1,18,
13579.6,,Surface,4,Image 1,1,19,
9222.38,,Surface,4,Image 1,1,20,
3761.44,,Surface,4,Image 1,1,21,
