
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
3349,,Surface,4,Image 1,1,0,
4005,,Surface,4,Image 1,1,1,
3055,,Surface,4,Image 1,1,2,
3378,,Surface,4,Image 1,1,3,
1080,,Surface,4,Image 1,1,4,
2509,,Surface,4,Image 1,1,5,
3358,,Surface,4,Image 1,1,6,
1761,,Surface,4,Image 1,1,7,
1847,,Surface,4,Image 1,1,8,
2273,,Surface,4,Image 1,1,9,
3215,,Surface,4,Image 1,1,10,
2750,,Surface,4,Image 1,1,11,
4113,,Surface,4,Image 1,1,12,
3734,,Surface,4,Image 1,1,13,
3562,,Surface,4,Image 1,1,14,
3427,,Surface,4,Image 1,1,15,
3805,,Surface,4,Image 1,1,16,
3737,,Surface,4,Image 1,1,17,
3798,,Surface,4,Image 1,1,18,
3509,,Surface,4,Image 1,1,19,
3864,,Surface,4,Image 1,1,20,
3151,,Surface,4,Image 1,1,21,
