
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1157.05,,Surface,6,Image 1,1,0,
256.64,,Surface,6,Image 1,1,1,
482.795,,Surface,6,Image 1,1,2,
916.977,,Surface,6,Image 1,1,3,
302.711,,Surface,6,Image 1,1,4,
697.189,,Surface,6,Image 1,1,5,
878.757,,Surface,6,Image 1,1,6,
206.408,,Surface,6,Image 1,1,7,
849.517,,Surface,6,Image 1,1,8,
847.324,,Surface,6,Image 1,1,9,
866.139,,Surface,6,Image 1,1,10,
858.038,,Surface,6,Image 1,1,11,
727.265,,Surface,6,Image 1,1,12,
366.208,,Surface,6,Image 1,1,13,
512.975,,Surface,6,Image 1,1,14,
1083.48,,Surface,6,Image 1,1,15,
743.187,,Surface,6,Image 1,1,16,
1079.57,,Surface,6,Image 1,1,17,
1542.42,,Surface,6,Image 1,1,18,
900.366,,Surface,6,Image 1,1,19,
465.1,,Surface,6,Image 1,1,20,
631.918,,Surface,6,Image 1,1,21,
