
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.32992e+09,,Surface,4,Image 1,1,0,
4.81726e+08,,Surface,4,Image 1,1,1,
1.25927e+09,,Surface,4,Image 1,1,2,
8.84564e+09,,Surface,4,Image 1,1,3,
6.76613e+08,,Surface,4,Image 1,1,4,
2.70202e+09,,Surface,4,Image 1,1,5,
1.55063e+09,,Surface,4,Image 1,1,6,
2.62264e+09,,Surface,4,Image 1,1,7,
1.98707e+09,,Surface,4,Image 1,1,8,
8.06643e+09,,Surface,4,Image 1,1,9,
2.4461e+09,,Surface,4,Image 1,1,10,
1.50519e+10,,Surface,4,Image 1,1,11,
1.3632e+09,,Surface,4,Image 1,1,12,
1.39654e+09,,Surface,4,Image 1,1,13,
1.57187e+09,,Surface,4,Image 1,1,14,
2.7726e+09,,Surface,4,Image 1,1,15,
3.66141e+08,,Surface,4,Image 1,1,16,
6.30857e+08,,Surface,4,Image 1,1,17,
4.90842e+08,,Surface,4,Image 1,1,18,
1.27056e+10,,Surface,4,Image 1,1,19,
2.57323e+09,,Surface,4,Image 1,1,20,
1.1092e+10,,Surface,4,Image 1,1,21,
