
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
335.029,,Surface,8,Image 1,1,0,
459.187,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
1448.99,,Surface,8,Image 1,1,3,
1211.34,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
2421.48,,Surface,8,Image 1,1,7,
596.985,,Surface,8,Image 1,1,8,
555.83,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
163.637,,Surface,8,Image 1,1,11,
25.1674,,Surface,8,Image 1,1,12,
370.176,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
704.585,,Surface,8,Image 1,1,15,
1120.16,,Surface,8,Image 1,1,16,
