
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1391.9,,Surface,6,Image 1,1,0,
1610.5,,Surface,6,Image 1,1,1,
1279.58,,Surface,6,Image 1,1,2,
2928.36,,Surface,6,Image 1,1,3,
3307.77,,Surface,6,Image 1,1,4,
1993.65,,Surface,6,Image 1,1,5,
1077.07,,Surface,6,Image 1,1,6,
1896.39,,Surface,6,Image 1,1,7,
2828.58,,Surface,6,Image 1,1,8,
1949.01,,Surface,6,Image 1,1,9,
861.386,,Surface,6,Image 1,1,10,
1746.51,,Surface,6,Image 1,1,11,
1375.83,,Surface,6,Image 1,1,12,
1443.45,,Surface,6,Image 1,1,13,
1190.84,,Surface,6,Image 1,1,14,
1754.07,,Surface,6,Image 1,1,15,
784.3,,Surface,6,Image 1,1,16,
