
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.13574e+09,,Surface,1,Image 1,1,0,
5.52034e+08,,Surface,1,Image 1,1,1,
8.16717e+07,,Surface,1,Image 1,1,2,
2.97614e+09,,Surface,1,Image 1,1,3,
2.96979e+08,,Surface,1,Image 1,1,4,
2.81321e+08,,Surface,1,Image 1,1,5,
4.6657e+08,,Surface,1,Image 1,1,6,
8.65822e+08,,Surface,1,Image 1,1,7,
1.922e+08,,Surface,1,Image 1,1,8,
4.53471e+09,,Surface,1,Image 1,1,9,
2.41493e+08,,Surface,1,Image 1,1,10,
1.18848e+09,,Surface,1,Image 1,1,11,
1.95443e+09,,Surface,1,Image 1,1,12,
1.33661e+09,,Surface,1,Image 1,1,13,
3.10826e+08,,Surface,1,Image 1,1,14,
2.05687e+09,,Surface,1,Image 1,1,15,
7.31914e+07,,Surface,1,Image 1,1,16,
