
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5864.61,,Surface,7,Image 1,1,0,
3427.64,,Surface,7,Image 1,1,1,
2048.73,,Surface,7,Image 1,1,2,
8077.36,,Surface,7,Image 1,1,3,
4565.79,,Surface,7,Image 1,1,4,
5222.24,,Surface,7,Image 1,1,5,
3908.63,,Surface,7,Image 1,1,6,
6030.98,,Surface,7,Image 1,1,7,
2389.14,,Surface,7,Image 1,1,8,
5915.39,,Surface,7,Image 1,1,9,
3919.08,,Surface,7,Image 1,1,10,
7873,,Surface,7,Image 1,1,11,
5839.89,,Surface,7,Image 1,1,12,
6171.84,,Surface,7,Image 1,1,13,
5828.03,,Surface,7,Image 1,1,14,
6461.75,,Surface,7,Image 1,1,15,
1156.64,,Surface,7,Image 1,1,16,
