
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2608.2,,Surface,5,Image 1,1,0,
2204.64,,Surface,5,Image 1,1,1,
436.603,,Surface,5,Image 1,1,2,
2022.87,,Surface,5,Image 1,1,3,
1431.95,,Surface,5,Image 1,1,4,
2879.36,,Surface,5,Image 1,1,5,
518.922,,Surface,5,Image 1,1,6,
2007.24,,Surface,5,Image 1,1,7,
1058.09,,Surface,5,Image 1,1,8,
2175,,Surface,5,Image 1,1,9,
1001.8,,Surface,5,Image 1,1,10,
3450.36,,Surface,5,Image 1,1,11,
1903.73,,Surface,5,Image 1,1,12,
1754.73,,Surface,5,Image 1,1,13,
1907.78,,Surface,5,Image 1,1,14,
1764.08,,Surface,5,Image 1,1,15,
335.901,,Surface,5,Image 1,1,16,
