
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
1187,,Surface,3,Image 1,1,0,
363,,Surface,3,Image 1,1,1,
637,,Surface,3,Image 1,1,2,
173,,Surface,3,Image 1,1,3,
1673,,Surface,3,Image 1,1,4,
1331,,Surface,3,Image 1,1,5,
234,,Surface,3,Image 1,1,6,
288,,Surface,3,Image 1,1,7,
254,,Surface,3,Image 1,1,8,
290,,Surface,3,Image 1,1,9,
386,,Surface,3,Image 1,1,10,
224,,Surface,3,Image 1,1,11,
301,,Surface,3,Image 1,1,12,
387,,Surface,3,Image 1,1,13,
1176,,Surface,3,Image 1,1,14,
389,,Surface,3,Image 1,1,15,
170,,Surface,3,Image 1,1,16,
