
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
15.7907,,Surface,8,Image 1,1,0,
28.1818,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
218.571,,Surface,8,Image 1,1,3,
205.078,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
354.511,,Surface,8,Image 1,1,7,
56.3615,,Surface,8,Image 1,1,8,
39.0296,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
3.20552,,Surface,8,Image 1,1,11,
0.0927545,,Surface,8,Image 1,1,12,
17.017,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
64.7077,,Surface,8,Image 1,1,15,
126.512,,Surface,8,Image 1,1,16,
