
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.82613e+09,,Surface,3,Image 1,1,0,
3.02392e+09,,Surface,3,Image 1,1,1,
1.34834e+09,,Surface,3,Image 1,1,2,
1.57012e+09,,Surface,3,Image 1,1,3,
1.97025e+08,,Surface,3,Image 1,1,4,
8.75303e+09,,Surface,3,Image 1,1,5,
4.82985e+08,,Surface,3,Image 1,1,6,
1.76828e+09,,Surface,3,Image 1,1,7,
2.22957e+09,,Surface,3,Image 1,1,8,
6.74738e+08,,Surface,3,Image 1,1,9,
5.14512e+08,,Surface,3,Image 1,1,10,
1.46487e+09,,Surface,3,Image 1,1,11,
1.04897e+09,,Surface,3,Image 1,1,12,
1.94926e+09,,Surface,3,Image 1,1,13,
5.15095e+08,,Surface,3,Image 1,1,14,
