
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4786.77,,Surface,6,Image 1,1,0,
3373.82,,Surface,6,Image 1,1,1,
3738.84,,Surface,6,Image 1,1,2,
2886.82,,Surface,6,Image 1,1,3,
779.483,,Surface,6,Image 1,1,4,
4193.88,,Surface,6,Image 1,1,5,
4095.6,,Surface,6,Image 1,1,6,
3136.4,,Surface,6,Image 1,1,7,
2491.88,,Surface,6,Image 1,1,8,
2582.62,,Surface,6,Image 1,1,9,
3422.82,,Surface,6,Image 1,1,10,
1859.8,,Surface,6,Image 1,1,11,
4513.5,,Surface,6,Image 1,1,12,
1547.12,,Surface,6,Image 1,1,13,
2937.65,,Surface,6,Image 1,1,14,
