
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
1029,,Surface,3,Image 1,1,0,
817,,Surface,3,Image 1,1,1,
825,,Surface,3,Image 1,1,2,
1129,,Surface,3,Image 1,1,3,
1117,,Surface,3,Image 1,1,4,
529,,Surface,3,Image 1,1,5,
285,,Surface,3,Image 1,1,6,
1144,,Surface,3,Image 1,1,7,
293,,Surface,3,Image 1,1,8,
191,,Surface,3,Image 1,1,9,
744,,Surface,3,Image 1,1,10,
874,,Surface,3,Image 1,1,11,
485,,Surface,3,Image 1,1,12,
541,,Surface,3,Image 1,1,13,
1041,,Surface,3,Image 1,1,14,
885,,Surface,3,Image 1,1,15,
514,,Surface,3,Image 1,1,16,
968,,Surface,3,Image 1,1,17,
887,,Surface,3,Image 1,1,18,
