
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.61957e+08,,Surface,6,Image 1,1,0,
5.0113e+08,,Surface,6,Image 1,1,1,
1.74546e+08,,Surface,6,Image 1,1,2,
6.14992e+07,,Surface,6,Image 1,1,3,
1.37306e+07,,Surface,6,Image 1,1,4,
4.80437e+08,,Surface,6,Image 1,1,5,
1.44936e+09,,Surface,6,Image 1,1,6,
1.43224e+08,,Surface,6,Image 1,1,7,
1.23434e+08,,Surface,6,Image 1,1,8,
6.96094e+08,,Surface,6,Image 1,1,9,
5.71905e+07,,Surface,6,Image 1,1,10,
1.73094e+08,,Surface,6,Image 1,1,11,
4.36117e+07,,Surface,6,Image 1,1,12,
8.48655e+08,,Surface,6,Image 1,1,13,
2.22985e+07,,Surface,6,Image 1,1,14,
3.81853e+08,,Surface,6,Image 1,1,15,
5.63185e+08,,Surface,6,Image 1,1,16,
6.94793e+07,,Surface,6,Image 1,1,17,
2.03383e+08,,Surface,6,Image 1,1,18,
