
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1180.52,,Surface,5,Image 1,1,0,
625.396,,Surface,5,Image 1,1,1,
1375.06,,Surface,5,Image 1,1,2,
369.306,,Surface,5,Image 1,1,3,
192.591,,Surface,5,Image 1,1,4,
1811.92,,Surface,5,Image 1,1,5,
768.193,,Surface,5,Image 1,1,6,
638.176,,Surface,5,Image 1,1,7,
439.642,,Surface,5,Image 1,1,8,
683.232,,Surface,5,Image 1,1,9,
510.864,,Surface,5,Image 1,1,10,
2790.67,,Surface,5,Image 1,1,11,
390.722,,Surface,5,Image 1,1,12,
2126.68,,Surface,5,Image 1,1,13,
287.175,,Surface,5,Image 1,1,14,
710.322,,Surface,5,Image 1,1,15,
455.651,,Surface,5,Image 1,1,16,
2034.3,,Surface,5,Image 1,1,17,
506.032,,Surface,5,Image 1,1,18,
