
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1555.3,,Surface,6,Image 1,1,0,
753.994,,Surface,6,Image 1,1,1,
1600.78,,Surface,6,Image 1,1,2,
680.934,,Surface,6,Image 1,1,3,
344.539,,Surface,6,Image 1,1,4,
1827.55,,Surface,6,Image 1,1,5,
882.249,,Surface,6,Image 1,1,6,
945.534,,Surface,6,Image 1,1,7,
577.987,,Surface,6,Image 1,1,8,
775.499,,Surface,6,Image 1,1,9,
712.442,,Surface,6,Image 1,1,10,
4438.66,,Surface,6,Image 1,1,11,
652.245,,Surface,6,Image 1,1,12,
1352.02,,Surface,6,Image 1,1,13,
372.468,,Surface,6,Image 1,1,14,
679.76,,Surface,6,Image 1,1,15,
638.658,,Surface,6,Image 1,1,16,
1753.55,,Surface,6,Image 1,1,17,
650.419,,Surface,6,Image 1,1,18,
