
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2941.11,,Surface,1,Image 1,1,0,
3005.85,,Surface,1,Image 1,1,1,
3816.07,,Surface,1,Image 1,1,2,
2035.91,,Surface,1,Image 1,1,3,
2616.31,,Surface,1,Image 1,1,4,
5705.1,,Surface,1,Image 1,1,5,
3487.89,,Surface,1,Image 1,1,6,
3251.51,,Surface,1,Image 1,1,7,
2612.02,,Surface,1,Image 1,1,8,
3396.8,,Surface,1,Image 1,1,9,
2081.52,,Surface,1,Image 1,1,10,
5929.41,,Surface,1,Image 1,1,11,
1335.81,,Surface,1,Image 1,1,12,
5213.62,,Surface,1,Image 1,1,13,
2393.23,,Surface,1,Image 1,1,14,
2969.8,,Surface,1,Image 1,1,15,
2623.01,,Surface,1,Image 1,1,16,
4267.01,,Surface,1,Image 1,1,17,
2473.36,,Surface,1,Image 1,1,18,
