
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1109.92,,Surface,2,Image 1,1,0,
2272.75,,Surface,2,Image 1,1,1,
3140.24,,Surface,2,Image 1,1,2,
1196.86,,Surface,2,Image 1,1,3,
1165.86,,Surface,2,Image 1,1,4,
5343.1,,Surface,2,Image 1,1,5,
2179.27,,Surface,2,Image 1,1,6,
5575.5,,Surface,2,Image 1,1,7,
1229.23,,Surface,2,Image 1,1,8,
1988.15,,Surface,2,Image 1,1,9,
2505.99,,Surface,2,Image 1,1,10,
11609.6,,Surface,2,Image 1,1,11,
1362.97,,Surface,2,Image 1,1,12,
1703.91,,Surface,2,Image 1,1,13,
1200.65,,Surface,2,Image 1,1,14,
1178.6,,Surface,2,Image 1,1,15,
2836.08,,Surface,2,Image 1,1,16,
1976.55,,Surface,2,Image 1,1,17,
1123.55,,Surface,2,Image 1,1,18,
