
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
7157.19,,Surface,4,Image 1,1,0,
7508.92,,Surface,4,Image 1,1,1,
7727.59,,Surface,4,Image 1,1,2,
8453.43,,Surface,4,Image 1,1,3,
10178.9,,Surface,4,Image 1,1,4,
5293.35,,Surface,4,Image 1,1,5,
5683.84,,Surface,4,Image 1,1,6,
5281.21,,Surface,4,Image 1,1,7,
3645.41,,Surface,4,Image 1,1,8,
2662.28,,Surface,4,Image 1,1,9,
1788.73,,Surface,4,Image 1,1,10,
9173.87,,Surface,4,Image 1,1,11,
9027.19,,Surface,4,Image 1,1,12,
7555.29,,Surface,4,Image 1,1,13,
1199.16,,Surface,4,Image 1,1,14,
9437.09,,Surface,4,Image 1,1,15,
4844.41,,Surface,4,Image 1,1,16,
2024.28,,Surface,4,Image 1,1,17,
