
Intensity Median Ch=6 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
38.7305,,Surface,6,Image 1,1,0,
573.5,,Surface,6,Image 1,1,1,
760.046,,Surface,6,Image 1,1,2,
5.846,,Surface,6,Image 1,1,3,
5.52,,Surface,6,Image 1,1,4,
7.752,,Surface,6,Image 1,1,5,
1172.29,,Surface,6,Image 1,1,6,
2.352,,Surface,6,Image 1,1,7,
2.408,,Surface,6,Image 1,1,8,
1.478,,Surface,6,Image 1,1,9,
5.018,,Surface,6,Image 1,1,10,
684.108,,Surface,6,Image 1,1,11,
781.2,,Surface,6,Image 1,1,12,
3.86,,Surface,6,Image 1,1,13,
927.82,,Surface,6,Image 1,1,14,
638.91,,Surface,6,Image 1,1,15,
0,,Surface,6,Image 1,1,16,
430.688,,Surface,6,Image 1,1,17,
