
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
94.2901,,Surface,7,Image 1,1,0,
1.46135,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
2.63021,,Surface,7,Image 1,1,3,
0.344804,,Surface,7,Image 1,1,4,
893.952,,Surface,7,Image 1,1,5,
141.881,,Surface,7,Image 1,1,6,
0,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
105.323,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
116.336,,Surface,7,Image 1,1,12,
12.5044,,Surface,7,Image 1,1,13,
20.1759,,Surface,7,Image 1,1,14,
24.947,,Surface,7,Image 1,1,15,
0,,Surface,7,Image 1,1,16,
0,,Surface,7,Image 1,1,17,
