
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
496.501,,Surface,6,Image 1,1,0,
827.575,,Surface,6,Image 1,1,1,
639.309,,Surface,6,Image 1,1,2,
586.105,,Surface,6,Image 1,1,3,
682.512,,Surface,6,Image 1,1,4,
1501.04,,Surface,6,Image 1,1,5,
612.652,,Surface,6,Image 1,1,6,
544.245,,Surface,6,Image 1,1,7,
699.19,,Surface,6,Image 1,1,8,
479.101,,Surface,6,Image 1,1,9,
602.928,,Surface,6,Image 1,1,10,
592.214,,Surface,6,Image 1,1,11,
695.927,,Surface,6,Image 1,1,12,
484.905,,Surface,6,Image 1,1,13,
743.536,,Surface,6,Image 1,1,14,
689.577,,Surface,6,Image 1,1,15,
613.943,,Surface,6,Image 1,1,16,
697.13,,Surface,6,Image 1,1,17,
617.985,,Surface,6,Image 1,1,18,
530.232,,Surface,6,Image 1,1,19,
584.646,,Surface,6,Image 1,1,20,
682.726,,Surface,6,Image 1,1,21,
499.322,,Surface,6,Image 1,1,22,
398.896,,Surface,6,Image 1,1,23,
528.096,,Surface,6,Image 1,1,24,
