
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
6.78324e+08,,Surface,4,Image 1,1,0,
6.06145e+08,,Surface,4,Image 1,1,1,
5.30369e+08,,Surface,4,Image 1,1,2,
4.74794e+08,,Surface,4,Image 1,1,3,
1.16734e+10,,Surface,4,Image 1,1,4,
1.25135e+10,,Surface,4,Image 1,1,5,
5.10479e+08,,Surface,4,Image 1,1,6,
3.83243e+08,,Surface,4,Image 1,1,7,
6.69375e+09,,Surface,4,Image 1,1,8,
6.16812e+08,,Surface,4,Image 1,1,9,
5.34153e+09,,Surface,4,Image 1,1,10,
1.09216e+09,,Surface,4,Image 1,1,11,
2.43479e+08,,Surface,4,Image 1,1,12,
2.9914e+08,,Surface,4,Image 1,1,13,
2.82729e+08,,Surface,4,Image 1,1,14,
9.56432e+08,,Surface,4,Image 1,1,15,
1.82005e+09,,Surface,4,Image 1,1,16,
2.16622e+08,,Surface,4,Image 1,1,17,
3.85489e+08,,Surface,4,Image 1,1,18,
1.72635e+09,,Surface,4,Image 1,1,19,
4.80943e+08,,Surface,4,Image 1,1,20,
6.70198e+08,,Surface,4,Image 1,1,21,
4.96636e+08,,Surface,4,Image 1,1,22,
5.67985e+08,,Surface,4,Image 1,1,23,
8.12453e+08,,Surface,4,Image 1,1,24,
