
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
333.192,344.765,21.0439,um,Surface,Position,1,0,
305.653,323.31,23.7248,um,Surface,Position,1,1,
252.273,343.056,21.6278,um,Surface,Position,1,2,
218.643,340.213,29.8059,um,Surface,Position,1,3,
332.117,250.615,23.5026,um,Surface,Position,1,4,
257.077,278.81,24.1901,um,Surface,Position,1,5,
312.182,155.485,24.6777,um,Surface,Position,1,6,
249.477,207.043,32.079,um,Surface,Position,1,7,
205.353,286.191,28.513,um,Surface,Position,1,8,
273.633,172.012,33.9235,um,Surface,Position,1,9,
128.969,307.77,28.0601,um,Surface,Position,1,10,
253.799,149.627,24.9696,um,Surface,Position,1,11,
197.503,197.715,20.723,um,Surface,Position,1,12,
222.778,130.844,22.1683,um,Surface,Position,1,13,
142.719,161.689,21.5398,um,Surface,Position,1,14,
85.3341,253.92,24.0493,um,Surface,Position,1,15,
9.30576,279.729,23.7549,um,Surface,Position,1,16,
81.753,195.673,22.87,um,Surface,Position,1,17,
29.6471,244.942,24.9315,um,Surface,Position,1,18,
202.949,56.7693,27.2352,um,Surface,Position,1,19,
160.273,50.0016,29.0054,um,Surface,Position,1,20,
146.19,86.9051,23.2498,um,Surface,Position,1,21,
115.052,116.363,26.3328,um,Surface,Position,1,22,
178.462,10.8776,28.272,um,Surface,Position,1,23,
41.6329,41.2891,23.2117,um,Surface,Position,1,24,
