
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
1055,,Surface,4,Image 1,1,0,
859,,Surface,4,Image 1,1,1,
1217,,Surface,4,Image 1,1,2,
1306,,Surface,4,Image 1,1,3,
1087,,Surface,4,Image 1,1,4,
843,,Surface,4,Image 1,1,5,
1469,,Surface,4,Image 1,1,6,
1583,,Surface,4,Image 1,1,7,
756,,Surface,4,Image 1,1,8,
903,,Surface,4,Image 1,1,9,
933,,Surface,4,Image 1,1,10,
1228,,Surface,4,Image 1,1,11,
1458,,Surface,4,Image 1,1,12,
1240,,Surface,4,Image 1,1,13,
1499,,Surface,4,Image 1,1,14,
1391,,Surface,4,Image 1,1,15,
1228,,Surface,4,Image 1,1,16,
1697,,Surface,4,Image 1,1,17,
1363,,Surface,4,Image 1,1,18,
885,,Surface,4,Image 1,1,19,
1048,,Surface,4,Image 1,1,20,
1161,,Surface,4,Image 1,1,21,
1454,,Surface,4,Image 1,1,22,
1421,,Surface,4,Image 1,1,23,
1334,,Surface,4,Image 1,1,24,
