
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2149.64,,Surface,1,Image 1,1,0,
4470.64,,Surface,1,Image 1,1,1,
2021.8,,Surface,1,Image 1,1,2,
2505.84,,Surface,1,Image 1,1,3,
2690.84,,Surface,1,Image 1,1,4,
2721.54,,Surface,1,Image 1,1,5,
3553.41,,Surface,1,Image 1,1,6,
1988,,Surface,1,Image 1,1,7,
2447.7,,Surface,1,Image 1,1,8,
1431.93,,Surface,1,Image 1,1,9,
2206.3,,Surface,1,Image 1,1,10,
2251.96,,Surface,1,Image 1,1,11,
1900.99,,Surface,1,Image 1,1,12,
2267.55,,Surface,1,Image 1,1,13,
1890.47,,Surface,1,Image 1,1,14,
2153.89,,Surface,1,Image 1,1,15,
2312.52,,Surface,1,Image 1,1,16,
2463.87,,Surface,1,Image 1,1,17,
2164.62,,Surface,1,Image 1,1,18,
1843.31,,Surface,1,Image 1,1,19,
2076.92,,Surface,1,Image 1,1,20,
2176.42,,Surface,1,Image 1,1,21,
2174.32,,Surface,1,Image 1,1,22,
1400.74,,Surface,1,Image 1,1,23,
2398.67,,Surface,1,Image 1,1,24,
