
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
8007,,Surface,6,Image 1,1,0,
13524,,Surface,6,Image 1,1,1,
5280,,Surface,6,Image 1,1,2,
6256,,Surface,6,Image 1,1,3,
29647,,Surface,6,Image 1,1,4,
45690,,Surface,6,Image 1,1,5,
5565,,Surface,6,Image 1,1,6,
3880,,Surface,6,Image 1,1,7,
33011,,Surface,6,Image 1,1,8,
5689,,Surface,6,Image 1,1,9,
7443,,Surface,6,Image 1,1,10,
5491,,Surface,6,Image 1,1,11,
5591,,Surface,6,Image 1,1,12,
4105,,Surface,6,Image 1,1,13,
4820,,Surface,6,Image 1,1,14,
9239,,Surface,6,Image 1,1,15,
7082,,Surface,6,Image 1,1,16,
6499,,Surface,6,Image 1,1,17,
4336,,Surface,6,Image 1,1,18,
5711,,Surface,6,Image 1,1,19,
5807,,Surface,6,Image 1,1,20,
14295,,Surface,6,Image 1,1,21,
6386,,Surface,6,Image 1,1,22,
3510,,Surface,6,Image 1,1,23,
4372,,Surface,6,Image 1,1,24,
