
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
9.12259e+08,,Surface,3,Image 1,1,0,
3.0633e+08,,Surface,3,Image 1,1,1,
2.11147e+08,,Surface,3,Image 1,1,2,
2.21057e+08,,Surface,3,Image 1,1,3,
1.33712e+08,,Surface,3,Image 1,1,4,
3.92472e+09,,Surface,3,Image 1,1,5,
1.44101e+08,,Surface,3,Image 1,1,6,
9.9525e+08,,Surface,3,Image 1,1,7,
1.29137e+09,,Surface,3,Image 1,1,8,
1.39169e+08,,Surface,3,Image 1,1,9,
1.68537e+09,,Surface,3,Image 1,1,10,
1.12142e+09,,Surface,3,Image 1,1,11,
5.61075e+09,,Surface,3,Image 1,1,12,
3.69842e+08,,Surface,3,Image 1,1,13,
1.00145e+08,,Surface,3,Image 1,1,14,
2.67101e+09,,Surface,3,Image 1,1,15,
4.36666e+08,,Surface,3,Image 1,1,16,
7.77915e+08,,Surface,3,Image 1,1,17,
6.74881e+08,,Surface,3,Image 1,1,18,
2.1646e+09,,Surface,3,Image 1,1,19,
1.17008e+09,,Surface,3,Image 1,1,20,
2.37093e+08,,Surface,3,Image 1,1,21,
7.41226e+08,,Surface,3,Image 1,1,22,
4.64147e+08,,Surface,3,Image 1,1,23,
1.54369e+09,,Surface,3,Image 1,1,24,
