
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.359985,,Surface,5,Image 1,1,0,
21.6,,Surface,5,Image 1,1,1,
11.552,,Surface,5,Image 1,1,2,
1.47998,,Surface,5,Image 1,1,3,
0.160156,,Surface,5,Image 1,1,4,
90.5234,,Surface,5,Image 1,1,5,
0,,Surface,5,Image 1,1,6,
379.392,,Surface,5,Image 1,1,7,
0,,Surface,5,Image 1,1,8,
0.369995,,Surface,5,Image 1,1,9,
22.752,,Surface,5,Image 1,1,10,
489.984,,Surface,5,Image 1,1,11,
0,,Surface,5,Image 1,1,12,
52.656,,Surface,5,Image 1,1,13,
0.0439453,,Surface,5,Image 1,1,14,
369.648,,Surface,5,Image 1,1,15,
14.08,,Surface,5,Image 1,1,16,
383.728,,Surface,5,Image 1,1,17,
15.808,,Surface,5,Image 1,1,18,
13.952,,Surface,5,Image 1,1,19,
0,,Surface,5,Image 1,1,20,
292.5,,Surface,5,Image 1,1,21,
1238.24,,Surface,5,Image 1,1,22,
17.2,,Surface,5,Image 1,1,23,
178.92,,Surface,5,Image 1,1,24,
