
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1223.16,,Surface,5,Image 1,1,0,
478.71,,Surface,5,Image 1,1,1,
593.367,,Surface,5,Image 1,1,2,
538.371,,Surface,5,Image 1,1,3,
233.748,,Surface,5,Image 1,1,4,
2189.91,,Surface,5,Image 1,1,5,
396.885,,Surface,5,Image 1,1,6,
1779.9,,Surface,5,Image 1,1,7,
1855.86,,Surface,5,Image 1,1,8,
339.771,,Surface,5,Image 1,1,9,
1404.31,,Surface,5,Image 1,1,10,
2205.85,,Surface,5,Image 1,1,11,
1249.22,,Surface,5,Image 1,1,12,
1982.28,,Surface,5,Image 1,1,13,
78.208,,Surface,5,Image 1,1,14,
2510.32,,Surface,5,Image 1,1,15,
754.381,,Surface,5,Image 1,1,16,
2052.32,,Surface,5,Image 1,1,17,
1083.5,,Surface,5,Image 1,1,18,
1674.59,,Surface,5,Image 1,1,19,
1627.51,,Surface,5,Image 1,1,20,
698.425,,Surface,5,Image 1,1,21,
3766.99,,Surface,5,Image 1,1,22,
2174.28,,Surface,5,Image 1,1,23,
1633.93,,Surface,5,Image 1,1,24,
