
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2480.85,,Surface,6,Image 1,1,0,
518.573,,Surface,6,Image 1,1,1,
644.096,,Surface,6,Image 1,1,2,
1907.18,,Surface,6,Image 1,1,3,
916.605,,Surface,6,Image 1,1,4,
1372.81,,Surface,6,Image 1,1,5,
1066.04,,Surface,6,Image 1,1,6,
1262.19,,Surface,6,Image 1,1,7,
1010.74,,Surface,6,Image 1,1,8,
1786.17,,Surface,6,Image 1,1,9,
1117.32,,Surface,6,Image 1,1,10,
1411.89,,Surface,6,Image 1,1,11,
1190.94,,Surface,6,Image 1,1,12,
829.863,,Surface,6,Image 1,1,13,
677.723,,Surface,6,Image 1,1,14,
1260.93,,Surface,6,Image 1,1,15,
1091.05,,Surface,6,Image 1,1,16,
830.553,,Surface,6,Image 1,1,17,
1696.02,,Surface,6,Image 1,1,18,
1406.97,,Surface,6,Image 1,1,19,
1613.82,,Surface,6,Image 1,1,20,
1927.38,,Surface,6,Image 1,1,21,
1281.44,,Surface,6,Image 1,1,22,
1092.82,,Surface,6,Image 1,1,23,
884.294,,Surface,6,Image 1,1,24,
