
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
332.027,325.135,17.6655,um,Surface,Position,1,0,
270.352,344.428,25.532,um,Surface,Position,1,1,
155.785,347.414,27.4685,um,Surface,Position,1,2,
232.344,259.136,16.8837,um,Surface,Position,1,3,
290.126,170.208,18.2795,um,Surface,Position,1,4,
243.384,301.073,19.9849,um,Surface,Position,1,5,
268.054,172.211,20.1281,um,Surface,Position,1,6,
196.509,260.478,28.2439,um,Surface,Position,1,7,
299.855,139.445,21.8986,um,Surface,Position,1,8,
75.0436,339.971,20.0002,um,Surface,Position,1,9,
109.843,311.824,24.6187,um,Surface,Position,1,10,
210.849,204.408,18.3048,um,Surface,Position,1,11,
316.08,202.837,22.6749,um,Surface,Position,1,12,
229.906,138.541,19.5062,um,Surface,Position,1,13,
131.999,169.033,25.5577,um,Surface,Position,1,14,
146.013,206.664,19.9739,um,Surface,Position,1,15,
230.326,102.34,15.8854,um,Surface,Position,1,16,
160.396,153.769,26.655,um,Surface,Position,1,17,
95.6441,239.119,19.8901,um,Surface,Position,1,18,
277.587,66.6145,22.0679,um,Surface,Position,1,19,
257.431,7.37665,16.1554,um,Surface,Position,1,20,
120.263,133.362,20.5149,um,Surface,Position,1,21,
6.68423,150.435,19.9716,um,Surface,Position,1,22,
46.1993,89.6589,25.0845,um,Surface,Position,1,23,
87.1192,47.4315,19.5931,um,Surface,Position,1,24,
