
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2397.43,,Surface,1,Image 1,1,0,
1887.07,,Surface,1,Image 1,1,1,
1449.36,,Surface,1,Image 1,1,2,
1353.33,,Surface,1,Image 1,1,3,
2814.01,,Surface,1,Image 1,1,4,
3234.86,,Surface,1,Image 1,1,5,
1339.31,,Surface,1,Image 1,1,6,
2394.45,,Surface,1,Image 1,1,7,
3224.44,,Surface,1,Image 1,1,8,
1075.61,,Surface,1,Image 1,1,9,
2332.68,,Surface,1,Image 1,1,10,
2938.92,,Surface,1,Image 1,1,11,
2429.02,,Surface,1,Image 1,1,12,
2892.15,,Surface,1,Image 1,1,13,
871.702,,Surface,1,Image 1,1,14,
3235.87,,Surface,1,Image 1,1,15,
2348.28,,Surface,1,Image 1,1,16,
2804.31,,Surface,1,Image 1,1,17,
2033.92,,Surface,1,Image 1,1,18,
3056.79,,Surface,1,Image 1,1,19,
2701.15,,Surface,1,Image 1,1,20,
1350.09,,Surface,1,Image 1,1,21,
4217.6,,Surface,1,Image 1,1,22,
3075.49,,Surface,1,Image 1,1,23,
2373.6,,Surface,1,Image 1,1,24,
