
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1852.03,,Surface,2,Image 1,1,0,
1330,,Surface,2,Image 1,1,1,
1245.56,,Surface,2,Image 1,1,2,
2241.78,,Surface,2,Image 1,1,3,
1797.55,,Surface,2,Image 1,1,4,
1707.4,,Surface,2,Image 1,1,5,
1461.19,,Surface,2,Image 1,1,6,
1360.2,,Surface,2,Image 1,1,7,
1319.42,,Surface,2,Image 1,1,8,
1665.96,,Surface,2,Image 1,1,9,
1455.26,,Surface,2,Image 1,1,10,
1706.45,,Surface,2,Image 1,1,11,
1467.27,,Surface,2,Image 1,1,12,
1274.99,,Surface,2,Image 1,1,13,
1417.94,,Surface,2,Image 1,1,14,
1476.4,,Surface,2,Image 1,1,15,
1775.01,,Surface,2,Image 1,1,16,
1143.68,,Surface,2,Image 1,1,17,
1714.67,,Surface,2,Image 1,1,18,
1231.16,,Surface,2,Image 1,1,19,
1745.74,,Surface,2,Image 1,1,20,
1998.44,,Surface,2,Image 1,1,21,
1447,,Surface,2,Image 1,1,22,
1407.13,,Surface,2,Image 1,1,23,
1217.98,,Surface,2,Image 1,1,24,
