
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
527.777,,Surface,7,Image 1,1,0,
604.498,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
957.523,,Surface,7,Image 1,1,4,
339.446,,Surface,7,Image 1,1,5,
0,,Surface,7,Image 1,1,6,
137.721,,Surface,7,Image 1,1,7,
60.7722,,Surface,7,Image 1,1,8,
1595.26,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
792.648,,Surface,7,Image 1,1,13,
361.885,,Surface,7,Image 1,1,14,
