
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.11069e+08,,Surface,6,Image 1,1,0,
2.2489e+08,,Surface,6,Image 1,1,1,
2.4549e+07,,Surface,6,Image 1,1,2,
3.86879e+07,,Surface,6,Image 1,1,3,
5.33036e+07,,Surface,6,Image 1,1,4,
6.93152e+07,,Surface,6,Image 1,1,5,
1.74554e+08,,Surface,6,Image 1,1,6,
5.23323e+07,,Surface,6,Image 1,1,7,
1.81569e+08,,Surface,6,Image 1,1,8,
1.84405e+08,,Surface,6,Image 1,1,9,
4.96716e+07,,Surface,6,Image 1,1,10,
6.52136e+07,,Surface,6,Image 1,1,11,
1.69397e+07,,Surface,6,Image 1,1,12,
1.46486e+08,,Surface,6,Image 1,1,13,
4.2357e+08,,Surface,6,Image 1,1,14,
