
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
13706.9,,Surface,4,Image 1,1,0,
16610.6,,Surface,4,Image 1,1,1,
17613.2,,Surface,4,Image 1,1,2,
20545,,Surface,4,Image 1,1,3,
15391.8,,Surface,4,Image 1,1,4,
15254,,Surface,4,Image 1,1,5,
17028.1,,Surface,4,Image 1,1,6,
18038.5,,Surface,4,Image 1,1,7,
14625.2,,Surface,4,Image 1,1,8,
16298.6,,Surface,4,Image 1,1,9,
12157.9,,Surface,4,Image 1,1,10,
14433.2,,Surface,4,Image 1,1,11,
14495.3,,Surface,4,Image 1,1,12,
15439.1,,Surface,4,Image 1,1,13,
17214.5,,Surface,4,Image 1,1,14,
