
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2888.9,,Surface,4,Image 1,1,0,
8345.38,,Surface,4,Image 1,1,1,
10036.8,,Surface,4,Image 1,1,2,
15497.1,,Surface,4,Image 1,1,3,
2369.33,,Surface,4,Image 1,1,4,
2047.82,,Surface,4,Image 1,1,5,
2958.71,,Surface,4,Image 1,1,6,
13984.6,,Surface,4,Image 1,1,7,
2854.13,,Surface,4,Image 1,1,8,
16889.4,,Surface,4,Image 1,1,9,
13460.7,,Surface,4,Image 1,1,10,
8053.17,,Surface,4,Image 1,1,11,
13672.5,,Surface,4,Image 1,1,12,
2922.48,,Surface,4,Image 1,1,13,
4294.01,,Surface,4,Image 1,1,14,
8540.51,,Surface,4,Image 1,1,15,
2809.16,,Surface,4,Image 1,1,16,
10936.9,,Surface,4,Image 1,1,17,
7590.43,,Surface,4,Image 1,1,18,
6757.35,,Surface,4,Image 1,1,19,
14430.6,,Surface,4,Image 1,1,20,
3905.73,,Surface,4,Image 1,1,21,
10492.8,,Surface,4,Image 1,1,22,
13568,,Surface,4,Image 1,1,23,
9448.64,,Surface,4,Image 1,1,24,
10898.7,,Surface,4,Image 1,1,25,
5810.83,,Surface,4,Image 1,1,26,
6253.4,,Surface,4,Image 1,1,27,
11961.9,,Surface,4,Image 1,1,28,
