
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
82.8142,,Surface,6,Image 1,1,0,
530.337,,Surface,6,Image 1,1,1,
579.15,,Surface,6,Image 1,1,2,
829.045,,Surface,6,Image 1,1,3,
113.162,,Surface,6,Image 1,1,4,
301.027,,Surface,6,Image 1,1,5,
137.942,,Surface,6,Image 1,1,6,
1194.65,,Surface,6,Image 1,1,7,
185.445,,Surface,6,Image 1,1,8,
672.576,,Surface,6,Image 1,1,9,
345.09,,Surface,6,Image 1,1,10,
555.369,,Surface,6,Image 1,1,11,
428.492,,Surface,6,Image 1,1,12,
189.513,,Surface,6,Image 1,1,13,
328.027,,Surface,6,Image 1,1,14,
536.11,,Surface,6,Image 1,1,15,
156.709,,Surface,6,Image 1,1,16,
770.185,,Surface,6,Image 1,1,17,
743.898,,Surface,6,Image 1,1,18,
720.002,,Surface,6,Image 1,1,19,
641.664,,Surface,6,Image 1,1,20,
331.067,,Surface,6,Image 1,1,21,
590.222,,Surface,6,Image 1,1,22,
997.227,,Surface,6,Image 1,1,23,
531.923,,Surface,6,Image 1,1,24,
700.232,,Surface,6,Image 1,1,25,
571.477,,Surface,6,Image 1,1,26,
490.969,,Surface,6,Image 1,1,27,
569.114,,Surface,6,Image 1,1,28,
