
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1156.14,,Surface,1,Image 1,1,0,
4596.09,,Surface,1,Image 1,1,1,
3508.62,,Surface,1,Image 1,1,2,
5954.11,,Surface,1,Image 1,1,3,
2707.3,,Surface,1,Image 1,1,4,
4929.49,,Surface,1,Image 1,1,5,
2803.65,,Surface,1,Image 1,1,6,
10641.9,,Surface,1,Image 1,1,7,
4693.82,,Surface,1,Image 1,1,8,
6458.51,,Surface,1,Image 1,1,9,
5432.78,,Surface,1,Image 1,1,10,
6526.28,,Surface,1,Image 1,1,11,
5286.78,,Surface,1,Image 1,1,12,
5841.88,,Surface,1,Image 1,1,13,
2368.72,,Surface,1,Image 1,1,14,
5522.42,,Surface,1,Image 1,1,15,
3492.31,,Surface,1,Image 1,1,16,
5405.8,,Surface,1,Image 1,1,17,
4067.05,,Surface,1,Image 1,1,18,
5602.02,,Surface,1,Image 1,1,19,
6277.26,,Surface,1,Image 1,1,20,
2078.82,,Surface,1,Image 1,1,21,
4661.25,,Surface,1,Image 1,1,22,
7790.65,,Surface,1,Image 1,1,23,
10132.9,,Surface,1,Image 1,1,24,
6923.32,,Surface,1,Image 1,1,25,
5778.88,,Surface,1,Image 1,1,26,
4754.96,,Surface,1,Image 1,1,27,
5872.12,,Surface,1,Image 1,1,28,
