
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.37825e+06,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
328591,,Surface,8,Image 1,1,2,
5.59694e+08,,Surface,8,Image 1,1,3,
3.96667e+07,,Surface,8,Image 1,1,4,
1.03874e+07,,Surface,8,Image 1,1,5,
1.00902e+07,,Surface,8,Image 1,1,6,
2.35863e+07,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
1.38587e+08,,Surface,8,Image 1,1,9,
5.09653e+07,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
2.92431e+07,,Surface,8,Image 1,1,12,
3.24401e+07,,Surface,8,Image 1,1,13,
2.25139e+06,,Surface,8,Image 1,1,14,
1.30144e+06,,Surface,8,Image 1,1,15,
255816,,Surface,8,Image 1,1,16,
0,,Surface,8,Image 1,1,17,
0,,Surface,8,Image 1,1,18,
4.37352e+06,,Surface,8,Image 1,1,19,
1.3196e+08,,Surface,8,Image 1,1,20,
0,,Surface,8,Image 1,1,21,
2.02749e+07,,Surface,8,Image 1,1,22,
3.53003e+07,,Surface,8,Image 1,1,23,
139551,,Surface,8,Image 1,1,24,
2.55335e+08,,Surface,8,Image 1,1,25,
6.07947e+07,,Surface,8,Image 1,1,26,
0,,Surface,8,Image 1,1,27,
1.08872e+08,,Surface,8,Image 1,1,28,
