
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
9715.58,,Surface,4,Image 1,1,0,
13059.6,,Surface,4,Image 1,1,1,
12807.9,,Surface,4,Image 1,1,2,
17341.1,,Surface,4,Image 1,1,3,
8959.12,,Surface,4,Image 1,1,4,
8487.94,,Surface,4,Image 1,1,5,
9363.62,,Surface,4,Image 1,1,6,
16374.4,,Surface,4,Image 1,1,7,
9623.44,,Surface,4,Image 1,1,8,
19353.4,,Surface,4,Image 1,1,9,
15970.1,,Surface,4,Image 1,1,10,
12939,,Surface,4,Image 1,1,11,
17049.2,,Surface,4,Image 1,1,12,
9405.97,,Surface,4,Image 1,1,13,
10776.1,,Surface,4,Image 1,1,14,
12697.2,,Surface,4,Image 1,1,15,
9236.02,,Surface,4,Image 1,1,16,
14855.6,,Surface,4,Image 1,1,17,
12677.4,,Surface,4,Image 1,1,18,
10719.4,,Surface,4,Image 1,1,19,
16270.8,,Surface,4,Image 1,1,20,
10133.5,,Surface,4,Image 1,1,21,
14304.3,,Surface,4,Image 1,1,22,
15354.5,,Surface,4,Image 1,1,23,
13531.2,,Surface,4,Image 1,1,24,
13853.7,,Surface,4,Image 1,1,25,
11510.1,,Surface,4,Image 1,1,26,
11598.1,,Surface,4,Image 1,1,27,
16116.4,,Surface,4,Image 1,1,28,
