
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
420.916,,Surface,6,Image 1,1,0,
949.495,,Surface,6,Image 1,1,1,
1110.4,,Surface,6,Image 1,1,2,
2409.25,,Surface,6,Image 1,1,3,
578.331,,Surface,6,Image 1,1,4,
1062.01,,Surface,6,Image 1,1,5,
961.747,,Surface,6,Image 1,1,6,
1527.49,,Surface,6,Image 1,1,7,
770.953,,Surface,6,Image 1,1,8,
1146.6,,Surface,6,Image 1,1,9,
863.528,,Surface,6,Image 1,1,10,
1001.22,,Surface,6,Image 1,1,11,
1008.67,,Surface,6,Image 1,1,12,
654.886,,Surface,6,Image 1,1,13,
979.476,,Surface,6,Image 1,1,14,
923.329,,Surface,6,Image 1,1,15,
626.95,,Surface,6,Image 1,1,16,
918.204,,Surface,6,Image 1,1,17,
981.673,,Surface,6,Image 1,1,18,
1233.93,,Surface,6,Image 1,1,19,
1306.07,,Surface,6,Image 1,1,20,
710.863,,Surface,6,Image 1,1,21,
1067.25,,Surface,6,Image 1,1,22,
1239.98,,Surface,6,Image 1,1,23,
811.676,,Surface,6,Image 1,1,24,
1387.45,,Surface,6,Image 1,1,25,
1278.88,,Surface,6,Image 1,1,26,
853.576,,Surface,6,Image 1,1,27,
1193.17,,Surface,6,Image 1,1,28,
