
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
82,,Surface,2,Image 1,1,0,
27,,Surface,2,Image 1,1,1,
117,,Surface,2,Image 1,1,2,
54,,Surface,2,Image 1,1,3,
88,,Surface,2,Image 1,1,4,
123,,Surface,2,Image 1,1,5,
88,,Surface,2,Image 1,1,6,
89,,Surface,2,Image 1,1,7,
101,,Surface,2,Image 1,1,8,
6,,Surface,2,Image 1,1,9,
17,,Surface,2,Image 1,1,10,
74,,Surface,2,Image 1,1,11,
26,,Surface,2,Image 1,1,12,
151,,Surface,2,Image 1,1,13,
182,,Surface,2,Image 1,1,14,
62,,Surface,2,Image 1,1,15,
62,,Surface,2,Image 1,1,16,
48,,Surface,2,Image 1,1,17,
82,,Surface,2,Image 1,1,18,
26,,Surface,2,Image 1,1,19,
37,,Surface,2,Image 1,1,20,
42,,Surface,2,Image 1,1,21,
22,,Surface,2,Image 1,1,22,
36,,Surface,2,Image 1,1,23,
67,,Surface,2,Image 1,1,24,
16,,Surface,2,Image 1,1,25,
97,,Surface,2,Image 1,1,26,
70,,Surface,2,Image 1,1,27,
4,,Surface,2,Image 1,1,28,
