
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
6.98639e+08,,Surface,2,Image 1,1,0,
1.97589e+08,,Surface,2,Image 1,1,1,
1.41899e+08,,Surface,2,Image 1,1,2,
1.06902e+08,,Surface,2,Image 1,1,3,
5.89077e+08,,Surface,2,Image 1,1,4,
4.79742e+07,,Surface,2,Image 1,1,5,
4.21898e+07,,Surface,2,Image 1,1,6,
7.04314e+07,,Surface,2,Image 1,1,7,
3.46531e+07,,Surface,2,Image 1,1,8,
7.19515e+07,,Surface,2,Image 1,1,9,
5.27802e+07,,Surface,2,Image 1,1,10,
6.17805e+07,,Surface,2,Image 1,1,11,
5.00069e+07,,Surface,2,Image 1,1,12,
5.66015e+07,,Surface,2,Image 1,1,13,
8.93642e+07,,Surface,2,Image 1,1,14,
5.99547e+07,,Surface,2,Image 1,1,15,
3.88425e+07,,Surface,2,Image 1,1,16,
6.85962e+08,,Surface,2,Image 1,1,17,
4.12933e+07,,Surface,2,Image 1,1,18,
6.29864e+07,,Surface,2,Image 1,1,19,
6.54476e+07,,Surface,2,Image 1,1,20,
1.17412e+08,,Surface,2,Image 1,1,21,
1.38467e+09,,Surface,2,Image 1,1,22,
2.78063e+08,,Surface,2,Image 1,1,23,
9.00732e+07,,Surface,2,Image 1,1,24,
2.33398e+08,,Surface,2,Image 1,1,25,
8.66608e+07,,Surface,2,Image 1,1,26,
