
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
1620,,Surface,4,Image 1,1,0,
1012,,Surface,4,Image 1,1,1,
1382,,Surface,4,Image 1,1,2,
1390,,Surface,4,Image 1,1,3,
1317,,Surface,4,Image 1,1,4,
1691,,Surface,4,Image 1,1,5,
1801,,Surface,4,Image 1,1,6,
1637,,Surface,4,Image 1,1,7,
1779,,Surface,4,Image 1,1,8,
1471,,Surface,4,Image 1,1,9,
1555,,Surface,4,Image 1,1,10,
1440,,Surface,4,Image 1,1,11,
909,,Surface,4,Image 1,1,12,
1316,,Surface,4,Image 1,1,13,
1221,,Surface,4,Image 1,1,14,
1466,,Surface,4,Image 1,1,15,
1915,,Surface,4,Image 1,1,16,
1288,,Surface,4,Image 1,1,17,
2077,,Surface,4,Image 1,1,18,
1858,,Surface,4,Image 1,1,19,
1509,,Surface,4,Image 1,1,20,
1272,,Surface,4,Image 1,1,21,
1205,,Surface,4,Image 1,1,22,
1698,,Surface,4,Image 1,1,23,
1748,,Surface,4,Image 1,1,24,
1692,,Surface,4,Image 1,1,25,
1706,,Surface,4,Image 1,1,26,
