
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3304.49,,Surface,5,Image 1,1,0,
2911.97,,Surface,5,Image 1,1,1,
1429.15,,Surface,5,Image 1,1,2,
3342.38,,Surface,5,Image 1,1,3,
2795.33,,Surface,5,Image 1,1,4,
771.011,,Surface,5,Image 1,1,5,
632.917,,Surface,5,Image 1,1,6,
4407.04,,Surface,5,Image 1,1,7,
833.543,,Surface,5,Image 1,1,8,
3074.68,,Surface,5,Image 1,1,9,
1823.33,,Surface,5,Image 1,1,10,
1508.85,,Surface,5,Image 1,1,11,
3058.62,,Surface,5,Image 1,1,12,
2085.68,,Surface,5,Image 1,1,13,
4368.46,,Surface,5,Image 1,1,14,
2171.83,,Surface,5,Image 1,1,15,
1702.3,,Surface,5,Image 1,1,16,
2879.18,,Surface,5,Image 1,1,17,
627.547,,Surface,5,Image 1,1,18,
3028.85,,Surface,5,Image 1,1,19,
2542.22,,Surface,5,Image 1,1,20,
2652.64,,Surface,5,Image 1,1,21,
3432.7,,Surface,5,Image 1,1,22,
2664.62,,Surface,5,Image 1,1,23,
1879.88,,Surface,5,Image 1,1,24,
2123.73,,Surface,5,Image 1,1,25,
1691.99,,Surface,5,Image 1,1,26,
