
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
6.915e+09,,Surface,7,Image 1,1,0,
8.57454e+08,,Surface,7,Image 1,1,1,
2.84808e+08,,Surface,7,Image 1,1,2,
8.45213e+08,,Surface,7,Image 1,1,3,
6.27334e+09,,Surface,7,Image 1,1,4,
5.76511e+07,,Surface,7,Image 1,1,5,
1.13039e+07,,Surface,7,Image 1,1,6,
6.55897e+08,,Surface,7,Image 1,1,7,
3.99283e+07,,Surface,7,Image 1,1,8,
3.50995e+08,,Surface,7,Image 1,1,9,
4.22527e+08,,Surface,7,Image 1,1,10,
5.8024e+08,,Surface,7,Image 1,1,11,
6.73425e+08,,Surface,7,Image 1,1,12,
6.77669e+08,,Surface,7,Image 1,1,13,
8.1466e+08,,Surface,7,Image 1,1,14,
5.33177e+08,,Surface,7,Image 1,1,15,
1.22503e+08,,Surface,7,Image 1,1,16,
7.64215e+09,,Surface,7,Image 1,1,17,
1.4829e+07,,Surface,7,Image 1,1,18,
6.34389e+08,,Surface,7,Image 1,1,19,
6.57133e+08,,Surface,7,Image 1,1,20,
1.25512e+09,,Surface,7,Image 1,1,21,
1.20313e+10,,Surface,7,Image 1,1,22,
3.01715e+09,,Surface,7,Image 1,1,23,
5.59788e+08,,Surface,7,Image 1,1,24,
2.52904e+09,,Surface,7,Image 1,1,25,
9.05178e+08,,Surface,7,Image 1,1,26,
