
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2855.98,,Surface,3,Image 1,1,0,
3121.61,,Surface,3,Image 1,1,1,
2310.14,,Surface,3,Image 1,1,2,
3080.68,,Surface,3,Image 1,1,3,
3247.96,,Surface,3,Image 1,1,4,
1743.94,,Surface,3,Image 1,1,5,
1516.32,,Surface,3,Image 1,1,6,
4810.71,,Surface,3,Image 1,1,7,
2122.22,,Surface,3,Image 1,1,8,
3631.59,,Surface,3,Image 1,1,9,
2752.06,,Surface,3,Image 1,1,10,
3068.84,,Surface,3,Image 1,1,11,
4248.95,,Surface,3,Image 1,1,12,
3828.06,,Surface,3,Image 1,1,13,
4965.96,,Surface,3,Image 1,1,14,
4130.24,,Surface,3,Image 1,1,15,
2444.67,,Surface,3,Image 1,1,16,
3169.51,,Surface,3,Image 1,1,17,
1451.41,,Surface,3,Image 1,1,18,
4108.16,,Surface,3,Image 1,1,19,
3791.9,,Surface,3,Image 1,1,20,
4074.06,,Surface,3,Image 1,1,21,
2965.19,,Surface,3,Image 1,1,22,
3497.95,,Surface,3,Image 1,1,23,
2475.36,,Surface,3,Image 1,1,24,
2960.28,,Surface,3,Image 1,1,25,
4238.75,,Surface,3,Image 1,1,26,
