
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3247.09,,Surface,1,Image 1,1,0,
2813.93,,Surface,1,Image 1,1,1,
1580.17,,Surface,1,Image 1,1,2,
3072.53,,Surface,1,Image 1,1,3,
2762.79,,Surface,1,Image 1,1,4,
1007.01,,Surface,1,Image 1,1,5,
1234.15,,Surface,1,Image 1,1,6,
4269.73,,Surface,1,Image 1,1,7,
1065.01,,Surface,1,Image 1,1,8,
2862.39,,Surface,1,Image 1,1,9,
1779.94,,Surface,1,Image 1,1,10,
1430.3,,Surface,1,Image 1,1,11,
2875.78,,Surface,1,Image 1,1,12,
2126.81,,Surface,1,Image 1,1,13,
4176.57,,Surface,1,Image 1,1,14,
2004.64,,Surface,1,Image 1,1,15,
1609.86,,Surface,1,Image 1,1,16,
2764.68,,Surface,1,Image 1,1,17,
1210.21,,Surface,1,Image 1,1,18,
2829.66,,Surface,1,Image 1,1,19,
2379.02,,Surface,1,Image 1,1,20,
2720.66,,Surface,1,Image 1,1,21,
3265.89,,Surface,1,Image 1,1,22,
2532.86,,Surface,1,Image 1,1,23,
2101.46,,Surface,1,Image 1,1,24,
2325.67,,Surface,1,Image 1,1,25,
1539.76,,Surface,1,Image 1,1,26,
