
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
28106,,Surface,3,Image 1,1,0,
31194,,Surface,3,Image 1,1,1,
35834,,Surface,3,Image 1,1,2,
21843,,Surface,3,Image 1,1,3,
39071,,Surface,3,Image 1,1,4,
14931,,Surface,3,Image 1,1,5,
15902,,Surface,3,Image 1,1,6,
27166,,Surface,3,Image 1,1,7,
40963,,Surface,3,Image 1,1,8,
41907,,Surface,3,Image 1,1,9,
23855,,Surface,3,Image 1,1,10,
22051,,Surface,3,Image 1,1,11,
24319,,Surface,3,Image 1,1,12,
21809,,Surface,3,Image 1,1,13,
34277,,Surface,3,Image 1,1,14,
21538,,Surface,3,Image 1,1,15,
22093,,Surface,3,Image 1,1,16,
34249,,Surface,3,Image 1,1,17,
18787,,Surface,3,Image 1,1,18,
30100,,Surface,3,Image 1,1,19,
23273,,Surface,3,Image 1,1,20,
40844,,Surface,3,Image 1,1,21,
27414,,Surface,3,Image 1,1,22,
41338,,Surface,3,Image 1,1,23,
20702,,Surface,3,Image 1,1,24,
23786,,Surface,3,Image 1,1,25,
36161,,Surface,3,Image 1,1,26,
