
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.25032e+08,,Surface,3,Image 1,1,0,
1.25018e+09,,Surface,3,Image 1,1,1,
1.35564e+09,,Surface,3,Image 1,1,2,
2.67961e+08,,Surface,3,Image 1,1,3,
2.88318e+08,,Surface,3,Image 1,1,4,
8.59473e+08,,Surface,3,Image 1,1,5,
3.23553e+08,,Surface,3,Image 1,1,6,
8.87704e+07,,Surface,3,Image 1,1,7,
3.37615e+09,,Surface,3,Image 1,1,8,
1.5834e+09,,Surface,3,Image 1,1,9,
1.33929e+09,,Surface,3,Image 1,1,10,
1.43552e+09,,Surface,3,Image 1,1,11,
1.54817e+09,,Surface,3,Image 1,1,12,
2.40902e+09,,Surface,3,Image 1,1,13,
3.35002e+08,,Surface,3,Image 1,1,14,
1.13437e+08,,Surface,3,Image 1,1,15,
