
Intensity Median Ch=7 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
12.744,,Surface,7,Image 1,1,0,
2300.76,,Surface,7,Image 1,1,1,
5611.36,,Surface,7,Image 1,1,2,
8.774,,Surface,7,Image 1,1,3,
5651.72,,Surface,7,Image 1,1,4,
16.392,,Surface,7,Image 1,1,5,
7268.47,,Surface,7,Image 1,1,6,
1.08002,,Surface,7,Image 1,1,7,
57.6484,,Surface,7,Image 1,1,8,
4637.24,,Surface,7,Image 1,1,9,
6047.51,,Surface,7,Image 1,1,10,
5225.14,,Surface,7,Image 1,1,11,
6046.7,,Surface,7,Image 1,1,12,
19.804,,Surface,7,Image 1,1,13,
16.248,,Surface,7,Image 1,1,14,
8.824,,Surface,7,Image 1,1,15,
