
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1764.56,,Surface,1,Image 1,1,0,
1964.6,,Surface,1,Image 1,1,1,
1866.46,,Surface,1,Image 1,1,2,
1087.98,,Surface,1,Image 1,1,3,
1242.58,,Surface,1,Image 1,1,4,
1826.64,,Surface,1,Image 1,1,5,
1480.82,,Surface,1,Image 1,1,6,
1517.19,,Surface,1,Image 1,1,7,
1562.19,,Surface,1,Image 1,1,8,
1669.19,,Surface,1,Image 1,1,9,
1894.92,,Surface,1,Image 1,1,10,
1526.18,,Surface,1,Image 1,1,11,
1535.61,,Surface,1,Image 1,1,12,
1964.4,,Surface,1,Image 1,1,13,
1790.34,,Surface,1,Image 1,1,14,
2120.77,,Surface,1,Image 1,1,15,
