
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1591.41,,Surface,3,Image 1,1,0,
4742.07,,Surface,3,Image 1,1,1,
5942.3,,Surface,3,Image 1,1,2,
1555.85,,Surface,3,Image 1,1,3,
4313.9,,Surface,3,Image 1,1,4,
3779.86,,Surface,3,Image 1,1,5,
3649.51,,Surface,3,Image 1,1,6,
1135.45,,Surface,3,Image 1,1,7,
2786.97,,Surface,3,Image 1,1,8,
6059.44,,Surface,3,Image 1,1,9,
5336.95,,Surface,3,Image 1,1,10,
3402.58,,Surface,3,Image 1,1,11,
5020.02,,Surface,3,Image 1,1,12,
2404.07,,Surface,3,Image 1,1,13,
2768.24,,Surface,3,Image 1,1,14,
1232.72,,Surface,3,Image 1,1,15,
