ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,21610.177,32330,698657021,698657021
ROI_0_IntensityCD31,12742.5303,32330,411966006,411966006
ROI_0_IntensityAbeta,4968.8356,32330,160642454,160642454
ROI_0_aSMA_IntensityaSMA,38881.7437,16833,654496391,654496391
ROI_0_aSMA_IntensityCD31,14607.1845,16833,245882736,245882736
ROI_0_aSMA_IntensityAbeta,1945.3788,16833,32746561,32746561
ROI_0_CD31_IntensityaSMA,24347.6488,21499,523450101,523450101
ROI_0_CD31_IntensityCD31,18934.25,21499,407067440,407067440
ROI_0_CD31_IntensityAbeta,3366.4093,21499,72374433,72374433
ROI_0_Abeta_IntensityaSMA,10388.2965,4698,48804217,48804217
ROI_0_Abeta_IntensityCD31,5790.0828,4698,27201809,27201809
ROI_0_Abeta_IntensityAbeta,31689.6037,4698,148877758,148877758
